,ParentLocationCode,ParentLocation,SpatialDimValueCode,Location,Year,Gender,Value,arg,cpi,edu,employ,exchange,gdp,green,income,pop,tax,LifeLadder,LogGDPPerCapita,SocialSupport,Expectancy,Freedom,Generosity,Corruption,PositiveAffect,NegativeAffect,Africa,Americas,Eastern Mediterranean,Europe,South-East Asia,Western Pacific,YearInd,cbrt_cpi,cbrt_exchange,cbrt_gdp,cbrt_green,cbrt_income,cbrt_pop
706,EUR,Europe,AUT,Austria,2014,Both sexes,32.5,32.89022454,109.70500690000001,0.5647937985840511,0.47928217099503945,537.2851242258524,51717.49594,74350.0,42432.301269999996,0.006129120910776861,0.5576667727166152,0.8238944918541505,0.8477045908183631,0.8408679927667272,0.8470290771175728,0.8531571218795888,0.11800000000000001,0.5670000000000001,0.6864244741873805,0.1372950819672131,0.0,0.0,0.0,1.0,0.0,0.0,15,4.787132883792382,4.668049953214195,37.2573958715353,42.04945044697497,0.7782913761262568,204.45308113937605
707,AFR,Africa,ZAF,South Africa,2014,Both sexes,32.5,79.41785028,124.64797069999999,0.6199197116390754,0.22775021885030644,10.85265557,6433.400402,525050.0,5236.334333,0.039156459406444626,0.48286953520297987,0.4123351435221102,0.5646706586826349,0.8083182640144665,0.2901390644753479,0.7195301027900147,-0.11699999999999999,0.82,0.7208413001912043,0.28688524590163933,1.0,0.0,0.0,0.0,0.0,0.0,15,4.995301862884189,2.2140053875359977,18.59859742189038,80.6739932177808,0.31180965004755945,379.241756723155
708,EUR,Europe,SWE,Sweden,2014,Both sexes,32.9,7.4456801939999995,103.6433064,0.7901380680945038,0.6098628538079954,6.860785000000001,60020.36046,50120.0,51115.943830000004,0.006954666728826096,0.5789380073705068,0.8799456943366951,0.8353293413173655,0.9023508137432189,0.8552465233881166,0.9412628487518355,0.20199999999999999,0.25,0.7934990439770552,0.21516393442622953,0.0,0.0,0.0,1.0,0.0,0.0,15,4.6972868964968955,1.9001648056489735,39.153104161221485,36.86976369197826,0.8377734682196232,213.23861083461057
709,EUR,Europe,AND,Andorra,2014,Both sexes,34.1,40.0,127.72994692466757,0.5088011824990611,0.4798377350272638,537.2851242258524,41303.92937,580.0,12664.677869724934,4.9546937148718283e-05,0.46012659624152197,0.5470459863636651,0.5699102607792546,0.6871076674470159,0.6119998355482923,0.6910537678326574,0.005648514851485148,0.7271580756013746,0.5652800140887589,0.3536999275576185,0.0,0.0,0.0,1.0,0.0,0.0,15,5.0035644879782,4.668049953214195,34.567167159351726,8.339550915402606,0.36919321933494065,42.94693291338021
710,EUR,Europe,FRA,France,2014,Both sexes,34.6,52.536083,105.5394253,0.5902727103919578,0.37802742923840105,537.2851242258524,43011.2631,424130.0,36186.21506,0.04760602913870273,0.45626536464151757,0.7302172226532196,0.8061876247504991,0.8028933092224234,0.8798988621997474,0.7327459618208516,-0.11800000000000001,0.6559999999999999,0.7456978967495217,0.2315573770491803,0.0,0.0,0.0,1.0,0.0,0.0,15,4.725759053142909,4.668049953214195,35.03703918355604,75.13339224243907,0.7302686999612708,404.7599390220346
711,EUR,Europe,HRV,Croatia,2014,Both sexes,36.1,26.65665312,107.87401570000002,0.5582885499441322,0.27545958564342,5.748165417,13599.409780000002,22100.0,11129.23018,0.003035916502578144,0.9049003910894481,0.519588828549263,0.6860279441117767,0.3833634719710669,0.7313527180783819,0.31571218795888395,0.132,0.9179999999999999,0.33460803059273403,0.375,0.0,0.0,0.0,1.0,0.0,0.0,15,4.760350698274457,1.791333381944652,23.869318530782028,28.062784283904378,0.4439579427105693,161.8329452028616
712,SEAR,South-East Asia,NPL,Nepal,2014,Both sexes,37.0,28.74782002,141.27233869999998,0.34280131723095364,0.8078494309892034,97.55484216,844.8531247999999,43860.0,714.0286394999999,0.0193116908042045,0.4784511657228265,0.44084561675717604,0.26207584830339314,0.6365280289330922,0.46902654867256643,0.5991189427312775,0.121,0.841,0.36902485659655826,0.3770491803278687,0.0,0.0,0.0,0.0,1.0,0.0,15,5.208176715458271,4.603444838621916,9.453524155384054,35.26600048214129,0.08735724537007789,299.65138022294707
713,EUR,Europe,LVA,Latvia,2014,Both sexes,37.5,30.12552301,107.3578078,0.6598897355275697,0.4145024803034725,537.2851242258524,15713.53697,11440.0,11927.34179,0.0014242448562833377,0.8813014335816797,0.5870830100853374,0.7003992015968066,0.8083182640144665,0.6472819216182049,0.5389133627019087,-0.043,0.804,0.44168260038240914,0.2520491803278688,0.0,0.0,0.0,1.0,0.0,0.0,15,4.752745342617128,4.668049953214195,25.047130808971275,22.532463426691514,0.45784604524242645,125.8613996232924
714,EUR,Europe,CYP,Cyprus,2014,Both sexes,37.6,11.79437229,103.9074672,0.5631257053108983,0.42398599358039113,537.2851242258524,27163.33297,8080.0,22663.59135,0.0008200421984094271,0.6495401362087354,0.5673002327385571,0.7526946107784427,0.607594936708861,0.8786346396965863,0.6035242290748899,0.06,0.868,0.6042065009560228,0.6024590163934426,0.0,0.0,0.0,1.0,0.0,0.0,15,4.701274246321247,4.668049953214195,30.060372118007116,20.066445670841784,0.6030409896253698,104.8386637928157
715,SEAR,South-East Asia,IDN,Indonesia,2014,Both sexes,38.3,31.46442036,124.38615,0.4498114457893174,0.5763058068281296,11865.2113,3491.6374909999995,845070.0,2625.724745,0.18317960975742348,0.24262958062417317,0.5614817688130335,0.5099800399201595,0.851717902350814,0.5094816687737043,0.6093979441997064,0.408,0.97,0.8240917782026768,0.2848360655737704,0.0,0.0,0.0,0.0,1.0,0.0,15,4.991801898907496,22.808242697883,15.170843071936705,94.5433299796029,0.2167465311794536,634.2387189954298
716,WPR,Western Pacific,SLB,Solomon Islands,2014,Both sexes,38.6,3.9835655589999996,126.00788290000001,0.5088011824990611,0.4798377350272638,7.375345353999999,2274.887866,820.0,1937.7597239999998,0.00041420463995244205,0.46012659624152197,0.5470459863636651,0.5699102607792546,0.6871076674470159,0.6119998355482923,0.6910537678326574,0.005648514851485148,0.7271580756013746,0.5652800140887589,0.3536999275576185,0.0,0.0,0.0,0.0,0.0,1.0,15,5.013402481266635,1.9465285907817997,13.15184448096784,9.359901623141157,0.18135555909588288,83.7334236146763
717,EUR,Europe,BIH,Bosnia and Herzegovina,2014,Both sexes,39.7,42.12890625,104.7525,0.5088011824990611,0.10285964400350162,1.4741691869999998,5329.631984000001,24470.0,4414.405422,0.0024928905440585567,0.8873408676744926,0.4939875872769587,0.5540918163672655,0.6401446654611213,0.6858407079646018,0.15859030837004412,0.23199999999999998,0.976,0.21032504780114725,0.3258196721311475,0.0,0.0,0.0,1.0,0.0,0.0,15,4.7139843044867025,1.1381052929859619,17.46756657627366,29.032069161123186,0.28622035841684135,151.5702600837723
718,AFR,Africa,GHA,Ghana,2014,Both sexes,4.1,65.31186605,150.20960580000002,0.323738538071805,0.4798377350272638,2.896575,1899.668336,38820.0,1588.0482279999999,0.01954037858607527,0.46012659624152197,0.22459270752521332,0.3622754491017963,0.3924050632911392,0.3305941845764855,0.5477239353891337,0.001,0.9129999999999999,0.5258126195028677,0.3627049180327868,1.0,0.0,0.0,0.0,0.0,0.0,15,5.315766576246999,1.425481523941999,12.384902576229582,33.85986147459937,0.1600409280488048,300.82911386378964
719,SEAR,South-East Asia,BGD,Bangladesh,2014,Both sexes,41.1,69.90089882,136.1267769,0.5088011824990611,0.4798377350272638,77.64140833,1118.873808,173510.0,1091.500856,0.11093916944924123,0.16276191961671768,0.3750969743987588,0.305189620758483,0.25858951175406897,0.5442477876106198,0.6343612334801763,-0.098,0.789,0.5652800140887589,0.2622950819672131,0.0,0.0,0.0,0.0,1.0,0.0,15,5.144160621859496,4.266101016124488,10.381506235584228,55.775247132878185,0.12353200428766889,536.6104384505705
720,EUR,Europe,BGR,Bulgaria,2014,Both sexes,41.1,45.84561533,106.71897079999998,0.5951680881141918,0.343303180624453,1.474183333,7876.866465000001,54660.0,6621.8836200000005,0.005179598969898175,0.7145424006208103,0.3366951124903025,0.639321357285429,0.8173598553345388,0.6618204804045513,0.3994126284875184,-0.055,0.955,0.395793499043977,0.2725409836065573,0.0,0.0,0.0,1.0,0.0,0.0,15,4.743299446909999,1.1381089333609655,19.89685771870854,37.95099870479874,0.34945624448508616,193.31163913002953
721,EUR,Europe,GRC,Greece,2014,Both sexes,41.2,48.10705974,102.5516734,0.5825779592026232,0.199445579223811,537.2851242258524,21601.7764,89910.0,17960.71595,0.007813635637627242,0.6939039877944615,0.3983708301008534,0.7229540918163673,0.719710669077758,0.8400758533501897,0.09544787077826727,-0.28800000000000003,0.93,0.5239005736137664,0.5778688524590163,0.0,0.0,0.0,1.0,0.0,0.0,15,4.680737115127779,4.668049953214195,27.850296436156363,44.79910446764304,0.546815172163348,221.6705675785391
722,EUR,Europe,SRB,Serbia,2014,Both sexes,41.7,40.09147039,131.1373976,0.5287792262142736,0.25576305806828137,88.40530833,6600.056809000001,56600.0,5265.125057,0.005112563231240416,0.8383787733168817,0.467610550814585,0.5972055888223553,0.6311030741410487,0.6852085967130219,0.33480176211453744,0.07200000000000001,0.912,0.14722753346080297,0.4569672131147541,0.0,0.0,0.0,1.0,0.0,0.0,15,5.080528051831464,4.454778494077556,18.75782837222243,38.39477648855755,0.31265577165068137,192.47524053288046
723,SEAR,South-East Asia,TLS,Timor-Leste,2014,Both sexes,41.8,25.55480834,142.0306864,0.353101918489847,0.4798377350272638,1.0,1232.453997,6860.0,12664.677869724934,0.0008358644766067919,0.317360333354306,0.5470459863636651,0.5699102607792546,0.6871076674470159,0.6119998355482923,0.6910537678326574,0.005648514851485148,0.7271580756013746,0.5652800140887589,0.3536999275576185,0.0,0.0,0.0,0.0,1.0,0.0,15,5.217479227009476,1.0,10.721533474682092,19.000923316164346,0.36919321933494065,105.50274395205153
724,WPR,Western Pacific,LAO,Lao People's Democratic Republic,2014,Both sexes,42.2,41.64069706891348,127.72994692466757,0.5088011824990611,0.4798377350272638,537.2851242258524,15990.790316933331,262005.75063613232,12664.677869724934,0.03358346136685561,0.46012659624152197,0.5470459863636651,0.5699102607792546,0.6871076674470159,0.6119998355482923,0.6910537678326574,0.005648514851485148,0.7271580756013746,0.5652800140887589,0.3536999275576185,0.0,0.0,0.0,0.0,0.0,1.0,15,5.0035644879782,4.668049953214195,21.012194400473785,41.95430634260418,0.36919321933494065,245.1382267605977
725,EMR,Eastern Mediterranean,LBN,Lebanon,2014,Both sexes,42.7,64.32062561,119.44888859999999,0.5088011824990611,0.4798377350272638,1507.5,7687.930519,30310.0,6199.801574,0.00448822371585856,0.3092866102368911,0.4908844065166794,0.6195608782435127,0.5877034358047019,0.6434892541087232,0.5183553597650514,-0.012,0.9390000000000001,0.26386233269598447,0.33606557377049173,0.0,0.0,1.0,0.0,0.0,0.0,15,4.924861684211921,11.46618928665806,19.736485349318592,31.17898541060794,0.3385953224407646,184.31002789710365
726,AMR,Americas,CHL,Chile,2014,Both sexes,46.2,21.19774267,113.4669963,0.5716938951631466,0.46031514444120225,570.3482161000001,14670.98891,98660.0,11781.374829999999,0.012743956897828016,0.4735270349953085,0.8033359193173001,0.6834331337325346,0.7739602169981917,0.7680151706700378,0.6299559471365639,0.217,0.758,0.8585086042065008,0.3545081967213114,0.0,1.0,0.0,0.0,0.0,0.0,15,4.841238958086443,8.293032407264139,24.480472519918983,46.2076310302334,0.455353374331274,260.8991012543913
727,SEAR,South-East Asia,MMR,Myanmar,2014,Both sexes,48.8,19.34219391,118.1523459,0.24059610737286713,0.4798377350272638,984.3457476,1140.76652,101600.0,1122.9508050000002,0.037531316995888575,0.15362939622615254,0.40418929402637715,0.33213572854291407,0.6148282097649188,0.39759797724399526,0.6910537678326574,0.698,0.5920000000000001,0.8355640535372847,0.01844262295081961,0.0,0.0,0.0,0.0,1.0,0.0,15,4.906978061475609,9.947544481644838,10.448780090038728,46.66213107846951,0.1261409881725343,373.92180011629193
728,AFR,Africa,ETH,Ethiopia,2014,Both sexes,5.0,32.68613299,187.09518369999998,0.5088011824990611,0.4798377350272638,19.58578991,566.9264029,155660.0,441.7866204,0.07042626705200151,0.3162782611480422,0.35007757951900687,0.15528942115768452,0.3725135623869803,0.35524652338811635,0.5726872246696035,0.08,0.7020000000000001,0.6061185468451241,0.4098360655737704,1.0,0.0,0.0,0.0,0.0,0.0,15,5.719449142715541,2.6955477565722448,8.27641440285687,53.7929888644623,0.05215214818153269,461.19140434109704
729,AFR,Africa,NGA,Nigeria,2014,Both sexes,5.2,75.17841387,145.80292250000002,0.19887621071368744,0.4798377350272638,158.55264169999998,3098.985791,281650.0,2472.051868,0.1266548547764158,0.46012659624152197,0.5470459863636651,0.5699102607792546,0.6871076674470159,0.6119998355482923,0.6910537678326574,0.005648514851485148,0.7271580756013746,0.5652800140887589,0.3536999275576185,1.0,0.0,0.0,0.0,0.0,0.0,15,5.263267094975522,5.412415894879002,14.579407058077463,65.54958078054862,0.20943352686125857,560.8373220145032
730,AFR,Africa,STP,Sao Tome and Principe,2014,Both sexes,5.6,45.83333333,146.3121247,0.39804687811926753,0.4798377350272638,18.46640305,1770.467688,170.0,1312.1399609999999,0.00013320626379092918,0.46012659624152197,0.5470459863636651,0.5699102607792546,0.6871076674470159,0.6119998355482923,0.6910537678326574,0.005648514851485148,0.7271580756013746,0.5652800140887589,0.3536999275576185,1.0,0.0,0.0,0.0,0.0,0.0,15,5.269387121518669,2.6431842436488626,12.097510331743662,5.539658256754464,0.14088850134532124,58.06087544211473
731,WPR,Western Pacific,TUV,Tuvalu,2014,Both sexes,51.4,60.0,127.72994692466757,0.4228622001308344,0.4798377350272638,537.2851242258524,3398.39675,20.0,12664.677869724934,5.492849346970426e-07,0.46012659624152197,0.5470459863636651,0.5699102607792546,0.6871076674470159,0.6119998355482923,0.6910537678326574,0.005648514851485148,0.7271580756013746,0.5652800140887589,0.3536999275576185,0.0,0.0,0.0,0.0,0.0,1.0,15,5.0035644879782,4.668049953214195,15.03458206264459,2.7144176165949068,0.36919321933494065,22.2215897968167
732,WPR,Western Pacific,KIR,Kiribati,2014,Both sexes,55.2,41.97530864,98.98123623,0.5088011824990611,0.4798377350272638,1.109363293,1642.822669,90.0,2967.23858,7.121245822002363e-05,0.3993824660444532,0.5470459863636651,0.5699102607792546,0.6871076674470159,0.6119998355482923,0.6910537678326574,0.005648514851485148,0.7271580756013746,0.5652800140887589,0.3536999275576185,0.0,0.0,0.0,0.0,0.0,1.0,15,4.625772726676378,1.0352007959116634,11.799498851166835,4.481404746557165,0.2320325125489419,47.82502847100427
733,WPR,Western Pacific,NRU,Nauru,2014,Both sexes,55.7,20.0,127.72994692466757,0.46285758938436306,0.4798377350272638,1.109363293,10171.48073,60.0,12664.677869724934,5.815958132086323e-08,0.10902635324636492,0.5470459863636651,0.5699102607792546,0.6871076674470159,0.6119998355482923,0.6910537678326574,0.005648514851485148,0.7271580756013746,0.5652800140887589,0.3536999275576185,0.0,0.0,0.0,0.0,0.0,1.0,15,5.0035644879782,1.0352007959116634,21.666797624717994,3.9148676411688634,0.36919321933494065,21.749922930981594
734,AFR,Africa,ERI,Eritrea,2014,Both sexes,8.2,75.16831683,127.72994692466757,0.2891158515623394,0.4798377350272638,15.375,15990.790316933331,7300.0,12664.677869724934,0.03358346136685561,0.46012659624152197,0.5470459863636651,0.5699102607792546,0.6871076674470159,0.6119998355482923,0.6910537678326574,0.005648514851485148,0.7271580756013746,0.5652800140887589,0.3536999275576185,1.0,0.0,0.0,0.0,0.0,0.0,15,5.0035644879782,2.4865949166342953,21.012194400473785,19.39877414580333,0.36919321933494065,245.1382267605977
735,AMR,Americas,PAN,Panama,2014,Both sexes,8.3,30.47760389,119.47325020000001,0.3983130374488757,0.5325357455500438,1.0,12796.05753,18630.0,10993.08847,0.0027938879179796993,0.2172798255236674,0.7620248254460823,0.7149700598802398,0.7938517179023509,0.7566371681415927,0.8663729809104259,0.002,0.847,0.7399617590822177,0.30942622950819665,0.0,1.0,0.0,0.0,0.0,0.0,15,4.9251964699551944,1.0,23.389740023210823,26.509667767210836,0.4415231993935683,157.4237272415763
736,AFR,Africa,TGO,Togo,2014,Both sexes,8.3,70.2334988,108.3781707,0.5088011824990611,0.4798377350272638,493.75732989999995,640.9342196,7050.0,518.5917410000001,0.005117891654116739,0.9121481428764472,0.026570985259891322,0.12215568862275461,0.018083182640144746,0.24841972187104955,0.5271659324522759,-0.085,0.795,0.30975143403441663,0.6967213114754096,1.0,0.0,0.0,0.0,0.0,0.0,15,4.7677550934101784,7.903834755791094,8.621929877993212,19.17474979374538,0.06328544155625504,192.54198892901965
737,AFR,Africa,NER,Niger,2014,Both sexes,8.4,36.0637878,104.8023342,0.013207791916521897,0.7112634957688942,493.75732989999995,564.5967488,37810.0,510.42353210000005,0.013807496748778882,0.46012659624152197,0.28685027152831655,0.07824351297405197,0.576853526220615,0.19974715549936795,0.5638766519823788,-0.046,0.605,0.4913957934990437,0.20901639344262288,1.0,0.0,0.0,0.0,0.0,0.0,15,4.714731718291605,7.903834755791094,8.265062162871354,33.56362749605767,0.06215600097584553,267.9598495580405
738,AFR,Africa,BEN,Benin,2014,Both sexes,8.7,35.03015254,109.49732009999998,0.2707372494247504,0.4798377350272638,493.75732989999995,1291.410107,13790.0,1115.485829,0.007378821683321063,0.46012659624152197,0.12509697439875866,0.27205588822355264,0.13019891500904168,0.24209860935524663,0.6930983847283405,-0.096,0.855,0.3231357552581261,0.3483606557377049,1.0,0.0,0.0,0.0,0.0,0.0,15,4.784110073195902,7.903834755791094,10.88983736166755,23.980307921077635,0.1255261717332092,217.48400111322385
739,AMR,Americas,BRB,Barbados,2014,Both sexes,8.9,27.90697674,118.5292668,0.6220846841888829,0.4614823460752846,2.0,16489.07224,3760.0,14083.91184,0.00019718036720483398,0.46012659624152197,0.5470459863636651,0.5699102607792546,0.6871076674470159,0.6119998355482923,0.6910537678326574,0.005648514851485148,0.7271580756013746,0.5652800140887589,0.3536999275576185,0.0,1.0,0.0,0.0,0.0,0.0,15,4.912190482476913,1.2599210498948732,25.452595379148843,15.549960194685173,0.4925109297658824,65.79497133005442
740,AMR,Americas,HTI,Haiti,2014,Both sexes,8.9,66.76342525,121.01195449999999,0.5088011824990611,0.4798377350272638,45.21598089,1402.100289,9360.0,1336.70847,0.007567063425490546,0.46012659624152197,0.23021722265321953,0.16806387225548902,0.21699819168173595,0.17003792667509487,0.30102790014684283,0.285,0.708,0.32887189292543006,0.4590163934426229,0.0,1.0,0.0,0.0,0.0,0.0,15,4.946250324943505,3.562574750441381,11.19248084012597,21.074564860592623,0.14269717555364095,219.31610627306293
741,AMR,Americas,COL,Colombia,2014,Both sexes,9.3,40.3647589,112.00050390000001,0.5331349494607991,0.5660927925299095,2001.781048,8114.343921,175230.0,6508.656398,0.03371640029080595,0.3270697311501789,0.7267261442979053,0.5810379241516965,0.8553345388788428,0.6769911504424782,0.7298091042584434,-0.09,0.887,0.8145315487571699,0.35860655737704916,0.0,1.0,0.0,0.0,0.0,0.0,15,4.820291757331803,12.60294935576448,20.09483619485096,55.95894099146817,0.3465891117101748,360.7999341612425
742,AFR,Africa,LBR,Liberia,2014,Both sexes,9.3,19.03031561,136.9769615,0.1511360621121795,0.7299387219142107,83.8925,721.1822986000001,8110.0,440.3234186000001,0.0031228823091213743,0.46012659624152197,0.36249030256012427,0.15089820359281436,0.49547920433996395,0.2566371681415931,0.4199706314243758,-0.03,0.8690000000000001,0.2332695984703631,0.6967213114754096,1.0,0.0,0.0,0.0,0.0,0.0,15,5.154847749403425,4.377650095098088,8.967712697826071,20.091249708046128,0.05192794833932715,163.36003820838846
743,AFR,Africa,CMR,Cameroon,2014,Both sexes,9.4,20.62575363,109.9203767,0.2793626539192314,0.6583017216224104,493.75732989999995,1542.620606,86320.0,1273.471867,0.016278683716731444,0.2997393210007044,0.2982932505818464,0.29640718562874224,0.6220614828209766,0.14981036662452607,0.7209985315712188,-0.071,0.856,0.38623326959847015,0.2315573770491803,1.0,0.0,0.0,0.0,0.0,0.0,15,4.790263491156147,7.903834755791094,11.554550173371315,44.194729209126635,0.13799554929651045,283.06934750407135
744,EMR,Eastern Mediterranean,OMN,Oman,2014,Both sexes,9.6,4.587399031,109.3354035,0.5088011824990611,0.4798377350272638,0.3845,20035.21731,72070.0,10449.49461,0.0028843181687188946,0.46012659624152197,0.5470459863636651,0.5699102607792546,0.6871076674470159,0.6119998355482923,0.6910537678326574,0.005648514851485148,0.7271580756013746,0.5652800140887589,0.3536999275576185,0.0,0.0,1.0,0.0,0.0,0.0,15,4.781750779620537,0.7271635726332101,27.160099237919173,41.61515411900079,0.4315961342146425,159.09982787352675
745,AFR,Africa,SEN,Senegal,2013,Both sexes,10.3,46.06035423,105.61455500000001,0.2158333249914739,0.4798377350272638,493.8996239,1372.665779,26500.0,1196.4630619999998,0.009888723545906211,0.46012659624152197,0.1832816136539953,0.257684630738523,0.7034358047016275,0.3893805309734515,0.487518355359765,-0.052000000000000005,0.8370000000000001,0.4952198852772466,0.12704918032786885,1.0,0.0,0.0,0.0,0.0,0.0,14,4.726880152815261,7.904593941308632,11.113604451158542,29.813659788718457,0.13205480374282455,239.75918553245148
746,AFR,Africa,SWZ,Eswatini,2013,Both sexes,10.9,71.04651163,122.0908961,0.37086737790905194,0.4798377350272638,9.655056069,4230.328486,3520.0,3411.775986,0.0007730449485850346,0.46012659624152197,0.5470459863636651,0.5699102607792546,0.6871076674470159,0.6119998355482923,0.6910537678326574,0.005648514851485148,0.7271580756013746,0.5652800140887589,0.3536999275576185,1.0,0.0,0.0,0.0,0.0,0.0,14,4.960907093518472,2.129372299112729,16.173028949033267,15.211809843045566,0.2502634893123966,102.81479269530615
747,AMR,Americas,BHS,Bahamas,2013,Both sexes,11.0,41.64069706891348,127.72994692466757,0.5088011824990611,0.4798377350272638,537.2851242258524,15990.790316933331,262005.75063613232,12664.677869724934,0.03358346136685561,0.46012659624152197,0.5470459863636651,0.5699102607792546,0.6871076674470159,0.6119998355482923,0.6910537678326574,0.005648514851485148,0.7271580756013746,0.5652800140887589,0.3536999275576185,0.0,1.0,0.0,0.0,0.0,0.0,14,5.0035644879782,4.668049953214195,21.012194400473785,41.95430634260418,0.36919321933494065,245.1382267605977
748,AMR,Americas,DOM,Dominican Republic,2013,Both sexes,11.3,48.68557235,115.005242,0.42626053526809415,0.4447038225853517,41.79450343,6238.132367,33930.0,5620.0818340000005,0.0072074928910035915,0.38894843205936247,0.44879751745539176,0.5768463073852297,0.8028933092224234,0.6099873577749682,0.8590308370044053,0.021,0.752,0.7112810707456977,0.39344262295081955,0.0,1.0,0.0,0.0,0.0,0.0,14,4.863018018531442,3.470348234422291,18.40849124369925,32.37387010760321,0.3228428411149168,215.78924630678318
749,AMR,Americas,CRI,Costa Rica,2013,Both sexes,11.6,35.27222875,115.32590420000001,0.6645332641658976,0.4670265538371754,499.76683260000004,10744.09102,14720.0,9485.756328,0.0033975987324807114,0.36353780499690813,0.864235841737781,0.6219560878243511,0.8462929475587705,0.7945638432364097,0.8722466960352422,0.018000000000000002,0.813,0.8202676864244739,0.35860655737704916,0.0,1.0,0.0,0.0,0.0,0.0,14,4.867533577869154,7.935771300754945,22.065980308736876,24.50770270091367,0.4131142829302097,168.00565693347704
750,AFR,Africa,MLI,Mali,2013,Both sexes,12.2,33.76605283,107.77818390000002,0.17310192489825854,0.6987160782025096,493.8996239,805.0339796,34620.0,664.2407043,0.01180398677065688,0.39923229741366806,0.18890612878200153,0.19241516966067862,0.6980108499095842,0.1365360303413401,0.5301027900146842,-0.053,0.755,0.5793499043977056,0.18442622950819668,1.0,0.0,0.0,0.0,0.0,0.0,14,4.758940633243676,7.904593941308632,9.302608354585207,32.59185062335002,0.08169025575034228,254.32400217620707
751,AFR,Africa,TCD,Chad,2013,Both sexes,12.5,39.73634053,109.9426617,0.0570272058104503,0.4798377350272638,493.8996239,979.8117426000001,62820.0,720.7937136,0.009485199446350656,0.46012659624152197,0.156322730799069,0.17225548902195587,0.506329113924051,0.028445006321112798,0.27019089574155647,-0.045,0.882,0.07839388145315485,0.4323770491803278,1.0,0.0,0.0,0.0,0.0,0.0,14,4.790587191552642,7.904593941308632,9.932247809423544,39.752640147412734,0.08810671657939875,236.45503155077438
752,AFR,Africa,UGA,Uganda,2013,Both sexes,12.6,71.88809096,136.0814466,0.5088011824990611,0.4798377350272638,2586.889569,806.6119363,46670.0,590.7873118,0.025622031944240512,0.46012659624152197,0.19550038789759505,0.19161676646706582,0.8028933092224234,0.24336283185840712,0.6740088105726871,0.053,0.82,0.4875717017208411,0.49795081967213106,1.0,0.0,0.0,0.0,0.0,0.0,14,5.143589555588114,13.727537219266667,9.308682438860382,36.00360046294067,0.07278735616444976,329.2561113407159
753,AMR,Americas,JAM,Jamaica,2013,Both sexes,12.7,40.99722992,125.68720379999999,0.44845569703211363,0.4228187919463088,100.39788320000001,4989.7340890000005,9050.0,4471.637675999999,0.0020452800458227423,0.6065846064538072,0.5832040341349883,0.5021956087824351,0.7793851717902353,0.673198482932996,0.7180616740088104,-0.021,0.9309999999999999,0.598470363288719,0.42827868852459006,0.0,1.0,0.0,0.0,0.0,0.0,14,5.009145977352308,4.647736721064841,17.088048474252023,20.839287187204754,0.2881004742524592,141.9242802018171
754,EUR,Europe,UZB,Uzbekistan,2013,Both sexes,13.2,58.90926187,127.72994692466757,0.5115167933120556,0.6225561715786402,2094.988465,2281.410973,232950.0,1806.816731,0.021707878478975477,0.520573774467507,0.6280062063615207,0.393612774451098,0.956600361663653,0.5891276864728194,0.9486049926578559,-0.034,0.434,0.6271510516252391,0.05532786885245897,0.0,0.0,0.0,1.0,0.0,0.0,14,5.0035644879782,12.795596762220987,13.164403198014845,61.53009301266897,0.1737009170758235,311.56063512896225
755,AFR,Africa,KEN,Kenya,2013,Both sexes,13.3,48.54693046,131.8458452,0.5088011824990611,0.4798377350272638,86.12333333,1210.385435,68440.0,1033.42731,0.0326769090677215,0.46012659624152197,0.2119860356865787,0.31077844311377256,0.7070524412296565,0.3798988621997472,0.593245227606461,0.212,0.861,0.6577437858508602,0.11885245901639344,1.0,0.0,0.0,0.0,0.0,0.0,14,5.0896605236748425,4.41611400855765,10.657153708700188,40.90439751618019,0.11857953685142739,357.0541127921639
756,AMR,Americas,PER,Peru,2013,Both sexes,13.5,19.0421875,110.1555382,0.5572551163217946,0.7389845345783485,2.7018990260000004,6756.752995999999,89840.0,5714.229381,0.021370973666754643,0.37691679733846006,0.59755624515128,0.5457085828343313,0.6564195298372516,0.6852085967130219,0.5859030837004404,-0.066,0.87,0.6826003824091776,0.5881147540983606,0.0,1.0,0.0,0.0,0.0,0.0,14,4.793677123241981,1.3928030364595783,18.905116049198504,44.787475240269195,0.3254724863816998,309.94097384670465
757,AMR,Americas,SLV,El Salvador,2013,Both sexes,14.2,70.30019305,107.7576827,0.41246871177706523,0.5172162241027138,1.0,3509.528132,11940.0,2942.2224309999997,0.004491835354056633,0.47462741900411903,0.7026764934057409,0.4668662674650699,0.7106690777576857,0.6207332490518334,0.604992657856094,-0.15,0.772,0.7782026768642446,0.4385245901639343,0.0,1.0,0.0,0.0,0.0,0.0,14,4.758638870936035,1.0,15.196710004700574,22.856063937168052,0.23095389036995792,184.35937169074097
758,AFR,Africa,BDI,Burundi,2013,Both sexes,14.3,79.16666667,139.77452759999997,0.11618054739558224,0.4798377350272638,1555.090833,256.9756471,4430.0,181.141883,0.006842793543067564,0.46012659624152197,0.5470459863636651,0.5699102607792546,0.6871076674470159,0.6119998355482923,0.6910537678326574,0.005648514851485148,0.7271580756013746,0.5652800140887589,0.3536999275576185,1.0,0.0,0.0,0.0,0.0,0.0,14,5.189705070465455,11.585601519470453,6.357660353212364,16.423582966480556,0.0,212.0902517118236
